country_region_id,country_code,region_name
CAN_1,CAN,Ontario
BRA_3,BRA,"Corumba, Mato Grasso do Sol"
FIN_1,FIN,Hospital District of Helsinki and Uusimaa
HTI_0,HTI,Saint-Marc
SVN_0,SVN,
URY_0,URY,
URY_0,URY,
URY_0,URY,
URY_0,URY,
LVA_0,LVA,
USA_8,USA,"New York City, New York"
CAN_3,CAN,Alberta
ITA_15,ITA,"Modena, Emilia-Romagna"
ESP_2,ESP,"Gran Canaria, Canary Islands"
ESP_23,ESP,"Tenerife, Canary Islands "
ESP_5,ESP,Canary Islands
ESP_5,ESP,Canary Islands
ESP_5,ESP,Canary Islands
ESP_5,ESP,Canary Islands
ESP_5,ESP,Canary Islands
ESP_5,ESP,Canary Islands
ESP_5,ESP,Canary Islands 
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
GBR_0,GBR,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_13,DEU,North-Rhine Westphalia
DEU_14,DEU,Niedersachsen
ESP_24,ESP,"Canary Islands, Tenerife"
ESP_19,ESP,Catalonia
ESP_19,ESP,Catalonia
ESP_19,ESP,Catalonia
ESP_19,ESP,Catalonia
ESP_19,ESP,Catalonia
ESP_19,ESP,Catalonia
ESP_25,ESP,"Andalusia, Malaga"
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
BEL_2,BEL,Brussels
AUS_0,AUS,New South Wales
NOR_1,NOR,
CHE_0,CHE,
CHE_0,CHE,
USA_14,USA,"Oʻahu, Hawaii"
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
AUS_1,AUS,Victoria
BOL_2,BOL,Oruro
FRA_0,FRA,île-de-France
FRA_0,FRA,île-de-France
FRA_0,FRA,île-de-France
FRA_0,FRA,île-de-France
FRA_0,FRA,île-de-France
FRA_0,FRA,île-de-France
FRA_0,FRA,île-de-France
FRA_0,FRA,île-de-France
FRA_0,FRA,île-de-France
FRA_0,FRA,île-de-France
FRA_0,FRA,île-de-France
FRA_0,FRA,île-de-France
FRA_0,FRA,île-de-France
FRA_4,FRA,Occitanie
FRA_4,FRA,Occitanie
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_3,FRA,Normandy
ITA_16,ITA,"Sainta Chiara Hospital, Trento"
USA_13,USA,"Chicago, Illinois"
USA_8,USA,"New York City, New York"
USA_8,USA,"New York City, New York"
CYM_0,CYM,Cayman Islands
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
AUS_0,AUS,New South Wales
AUS_0,AUS,New South Wales
USA_15,USA,"San Francisco, California"
THA_1,THA,
THA_0,THA,
THA_0,THA,
THA_0,THA,
THA_0,THA,
THA_0,THA,
BRA_4,BRA,"Rio Crespo, Rondonia"
BRA_4,BRA,"Rio Crespo, Rondonia"
SRB_0,SRB,Dragash
TUR_0,TUR,Istanbul
TUR_0,TUR,Istanbul
TUR_0,TUR,Istanbul
TUR_0,TUR,Istanbul
ESP_26,ESP,Aragon
USA_16,USA,District of Columbia
DEU_15,DEU,"Brandenburg, Teltow-Flaming"
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_13,DEU,North-Rhine Westphalia
DEU_16,DEU,"Baden-Württemberg, Stadt Freiburg"
DEU_17,DEU,"Baden-Württemberg, Ravensburg"
DEU_18,DEU,"Baden-Württemberg, Stadtkreis Ulm"
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
ESP_27,ESP,Navarra
ESP_9,ESP,Basque Country
ESP_9,ESP,Basque Country
ESP_9,ESP,Basque Country
ESP_9,ESP,Basque Country
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_4,CAN,British Columbia
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
FRA_9,FRA,"Marseille, PACA"
ITA_17,ITA,"Piacenza, Emilia-Romagna"
ITA_17,ITA,"Piacenza, Emilia-Romagna"
ITA_17,ITA,"Piacenza, Emilia-Romagna"
ISR_3,ISR,"Sourasky Medical Center, Ichilov"
USA_17,USA,"Sacramento, California"
ITA_18,ITA,Veneto
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
USA_18,USA,"Maricopa County, Arizona"
ESP_28,ESP,"Formentera, Balearic Islands"
BHS_0,BHS,
SVN_0,SVN,
SVN_0,SVN,
SVN_0,SVN,
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_4,FRA,Occitanie
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_7,FRA,Auvergne-Rhone-Alpes
CHE_0,CHE,
CHE_0,CHE,
IRL_0,IRL,
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
USA_19,USA,Colorado
USA_9,USA,Florida
USA_20,USA,"Sullivan County, New York"
USA_21,USA,Texas
BRA_5,BRA,Sao Paulo
BRA_6,BRA,"Blumenau, Santa Catarina"
BRA_7,BRA,"Pacatuba, Ceara"
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
ESP_0,ESP,
CAN_3,CAN,Alberta
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GHA_0,GHA,
GHA_0,GHA,
GHA_0,GHA,
GHA_0,GHA,
GHA_0,GHA,
DEU_19,DEU,"Bayern, Dillingen"
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_20,DEU,"North Rhine-Westphalia, Dusseldorf"
DEU_20,DEU,"North Rhine-Westphalia, Dusseldorf"
DEU_21,DEU,"Brandenburg, Potsdam-Mittelmark"
DEU_22,DEU,"North Rhine-Westphalia, Munster"
DEU_23,DEU,"Cologne, North Rhine-Westphalia"
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin 
GHA_0,GHA,
GHA_0,GHA,
GHA_0,GHA,
GHA_0,GHA,
GHA_0,GHA,
GHA_0,GHA,
GHA_0,GHA,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
CAN_1,CAN,Ontario
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
CHE_0,CHE,
CHE_0,CHE,
ARE_0,ARE,
ARE_0,ARE,
ARE_0,ARE,
ARE_0,ARE,
ARE_0,ARE,
USA_11,USA,"Los Angeles County, California"
USA_8,USA,"New York City, New York"
USA_22,USA,Illinois
USA_16,USA,District of Columbia
USA_23,USA,"O'ahu, Hawaii"
GRC_0,GRC,
BRA_5,BRA,Sao Paulo
BRA_8,BRA,Rio de Janeiro
IND_0,IND,"Ghaziabad, Uttar Pradesh"
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_24,DEU,Sachsen-Anhalt
DEU_25,DEU,Brandenburg
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
ESP_24,ESP,"Canary Islands, Tenerife"
ESP_24,ESP,"Canary Islands, Tenerife"
ESP_19,ESP,Catalonia
ESP_25,ESP,"Andalusia, Malaga"
ESP_25,ESP,"Andalusia, Malaga"
ESP_25,ESP,"Andalusia, Malaga"
ESP_25,ESP,"Andalusia, Malaga"
ESP_14,ESP,Valencian Community
ESP_14,ESP,Valencian Community
ESP_26,ESP,Aragon
ESP_29,ESP,Castilla la Mancha
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
ESP_1,ESP,Madrid
USA_24,USA,"Alameda County, California"
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
USA_25,USA,"Providence County, Rhode Island"
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_4,FRA,Occitanie
FRA_4,FRA,Occitanie
FRA_4,FRA,Occitanie
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_8,FRA,Hauts-de-France
FRA_11,FRA,Bourgogne-Franche-Comte
FRA_12,FRA,Nouvelle-Aquitaine
FRA_12,FRA,Nouvelle-Aquitaine
USA_9,USA,Florida
USA_22,USA,Illinois
USA_8,USA,"New York City, New York"
USA_8,USA,"New York City, New York"
USA_26,USA,"San Francisco County, California"
USA_26,USA,"San Francisco County, California"
USA_26,USA,"San Francisco County, California"
ISR_4,ISR,Tel HaShomer
FIN_0,FIN,
ISL_0,ISL,
ISL_0,ISL,
GBR_0,GBR,
LVA_0,LVA,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
DEU_26,DEU,"North Rhine-Westphalia, Düren"
ITA_19,ITA,Lazio
ITA_19,ITA,Lazio
ITA_20,ITA,Trentino-Alto Adige
ITA_12,ITA,Lombardia
ITA_12,ITA,Lombardia
ITA_18,ITA,Veneto
ITA_18,ITA,Veneto 
ITA_21,ITA,Puglia
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
AUS_1,AUS,Victoria
AUS_1,AUS,Victoria
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
POL_0,POL,"Provincial Infectious Hospital at Wolska Street, Warsaw"
DEU_27,DEU,"Baden-Wurttemberg, Stuttgart"
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_28,DEU,"Brandenberg, Oder-Spree"
DEU_29,DEU,"Rheinland-Pfalz, Germersheim"
DEU_30,DEU,"Bayern, Neu-Ulm"
USA_27,USA,"Oahu, Hawaii"
IRL_0,IRL,
IRL_0,IRL,
USA_28,USA,Oklahoma
CAN_3,CAN,Alberta
CAN_3,CAN,Alberta
CAN_1,CAN,Ontario
ESP_24,ESP,"Canary Islands, Tenerife"
ESP_24,ESP,"Canary Islands, Tenerife"
ESP_24,ESP,"Canary Islands, Tenerife"
ESP_19,ESP,Catalonia
ESP_19,ESP,Catalonia
ESP_19,ESP,Catalonia
ESP_19,ESP,Catalonia
ESP_19,ESP,Catalonia
ESP_19,ESP,Catalonia
ESP_19,ESP,Catalonia
ESP_19,ESP,Catalonia
ESP_19,ESP,Catalonia
ESP_19,ESP,Catalonia
ESP_9,ESP,Basque Country
ESP_9,ESP,Basque Country
ESP_9,ESP,Basque Country
CHE_0,CHE,
CHE_0,CHE,
ARG_1,ARG,Buenos Aires
BGD_0,BGD,Dhaka
UGA_0,UGA,Kisoro District
UGA_0,UGA,Kisoro District
UGA_1,UGA,Kampala City
UGA_1,UGA,Kampala City
UGA_1,UGA,Kampala City
UGA_1,UGA,Kampala City
DNK_0,DNK,
DNK_0,DNK,
KHM_0,KHM,
KHM_0,KHM,
KHM_0,KHM,
KHM_0,KHM,
KHM_0,KHM,
KHM_0,KHM,
KHM_0,KHM,
KHM_0,KHM,
KHM_0,KHM,
KHM_0,KHM,
KHM_0,KHM,
MEX_1,MEX,"Puerto Vallarta, Jalisco"
MEX_1,MEX,"Puerto Vallarta, Jalisco"
SWE_3,SWE,
BRA_9,BRA,"Vinhedo, Sao Paulo"
MWI_0,MWI,
USA_29,USA,Massachusetts
USA_29,USA,Massachusetts
ITA_19,ITA,Lazio
SVN_0,SVN,
DEU_31,DEU,Schleswig-Holstein
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_32,DEU,"Rheinland-Pfalz, Kaiserslautern"
VEN_0,VEN,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
ROU_0,ROU,Bucharest
AUT_1,AUT,Vienna
AUT_2,AUT,Lower Austria
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
MEX_2,MEX,
ITA_18,ITA,Veneto 
ITA_12,ITA,Lombardia
ITA_12,ITA,Lombardia
ITA_12,ITA,Lombardia 
ITA_21,ITA,Puglia
CHE_0,CHE,
CHE_0,CHE,
CHE_0,CHE,
CHE_0,CHE,
CHE_0,CHE,
USA_30,USA,Ohio
USA_11,USA,"Los Angeles County, California"
USA_11,USA,"Los Angeles County, California"
USA_31,USA,California 
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
